appearance_id,game_id,player_id,yellow_cards,red_cards,goals,assists,minutes_played,game_event_id,minute,description,player_in_id,player_assist_id,season,round,date,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type,game_lineups_id,number,team_captain,name,last_season,current_club_id,player_code,country_of_birth,date_of_birth,sub_position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name
3203634_124732,3203634,124732,0,0,0,0,90,,,,,,2019,23. Matchday,2020-02-23 00:00:00,4,0,7,15,Oliver Glasner,Achim Beierlorzer,Volkswagen Arena,21058,Benjamin Cortus,,,verein fur leibesubungen,1. FSV Mainz 05,04:00:00,domestic_league,,,,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28 00:00:00,Centre-Back,left,194,2000000,15000000,2024-06-30 00:00:00,ROGON
3216244_361104,3216244,361104,0,0,0,0,90,,,,,,2019,24. Matchday,2020-02-23 00:00:00,1,0,9,1,Frank Wormuth,Erik ten Hag,Erve Asito,12080,Pol van Boekel,,,Heracles Almelo,AFC Ajax Amsterdam,01:00:00,domestic_league,,,,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03 00:00:00,Right-Back,right,171,10000000,30000000,2024-06-30 00:00:00,Joes Blakborn
3302946_367423,3302946,367423,0,0,0,0,45,69f93b64f4d7274d14d2d34286543e4f,46,,280239,,2019,27. Matchday,2020-02-23 00:00:00,4,1,2,12,Jess Thorup,Milos Kostic,Ghelamco Arena,18743,Jasper Vergoote,,,Koninklijke Atletiek Associatie Gent,Koninklijke Sint-Truidense Voetbalvereniging,04:01:00,domestic_league,,,,Chris Durkin,2021,475,chris-durkin,United States,2000-02-08 00:00:00,Defensive Midfield,right,182,1200000,1200000,2024-12-31 00:00:00,Mega Sports
3203635_49723,3203635,49723,0,0,0,0,90,,,,,,2019,23. Matchday,2020-02-24 00:00:00,1,2,11,10,Adi Hutter,Urs Fischer,Commerzbank Arena,47000,Deniz Aytekin,,,Eintracht Frankfurt Fuayball AG,1. FC Union Berlin,01:02:00,domestic_league,,,,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29 00:00:00,Right-Back,right,186,700000,5000000,2025-06-30 00:00:00,
3292001_361104,3292001,361104,0,0,0,0,90,,,,,,2019,intermediate stage 2nd leg,2020-02-27 00:00:00,2,1,,,Erik ten Hag,Pepe Bordalais,Johan Cruijff ArenA,51487,Anastasios Sidiropoulos,,,AFC Ajax Amsterdam,Getafe Club de Football S.A.D. Team Dubai,02:01:00,international_cup,,,,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03 00:00:00,Right-Back,right,171,10000000,30000000,2024-06-30 00:00:00,Joes Blakborn
3292012_124732,3292012,124732,1,0,0,0,90,,,,,,2019,intermediate stage 2nd leg,2020-02-27 00:00:00,0,3,,,Jon Dahl Tomasson,Oliver Glasner,Eleda Stadion,20500,Willie Collum,,,,Verein Fur leibesubungen Wolfsburg,00:03:00,international_cup,,,,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28 00:00:00,Centre-Back,left,194,2000000,15000000,2024-06-30 00:00:00,ROGON
3203644_58500,3203644,58500,0,0,0,0,16,,,,,,2019,24. Matchday,2020-02-28 00:00:00,3,3,16,14,Uwe Seeler,Alexander Nouri,MERKUR SPIEL-ARENA,31632,Tobias Stieler,,,Fortuna Dusseldorf,Hertha BSC,03:03:00,domestic_league,,,,Alfredo Morales,2019,38,alfredo-morales,Germany,1990-05-12 00:00:00,Central Midfield,right,183,800000,3500000,2023-12-31 00:00:00,Wasserman
3210434_381187,3210434,381187,0,0,0,0,82,0e9cac0c753800e3a62b6b3d1cff2e06,82,,267614,,2019,23. Matchday,2020-02-28 00:00:00,0,0,3,12,David Nielsen,Peter Rensen,Ceres Park,7530,Morten Krogh,,,Aarhus Gymnastik Forening,Hobro IK,00:00:00,domestic_league,,,,Emmanuel Sabbi,2023,738,emmanuel-sabbi,Italy,1997-12-24 00:00:00,Right Winger,right,178,800000,1000000,2027-06-30 00:00:00,Avid Sports Group
3210434_544931,3210434,544931,1,0,0,0,90,,,,,,2019,23. Matchday,2020-02-28 00:00:00,0,0,3,12,David Nielsen,Peter Rensen,Ceres Park,7530,Morten Krogh,,,Aarhus Gymnastik Forening,Hobro IK,00:00:00,domestic_league,,,,Christian Cappis,2022,206,christian-cappis,United States,1999-08-13 00:00:00,Central Midfield,both,185,1000000,1500000,2025-06-30 00:00:00,in4 sports
3292010_49723,3292010,49723,0,0,0,0,2,,,,,,2019,intermediate stage 2nd leg,2020-02-28 00:00:00,2,2,,,Jesse Marsch,Adi HUtter,Red Bull Arena Salzburg,29000,Benoa t Bastien,,,,eintracht frankfurt Football ag,02:02:00,international_cup,,,,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29 00:00:00,Right-Back,right,186,700000,5000000,2025-06-30 00:00:00,
3302947_367423,3302947,367423,1,0,0,0,90,,,,,,2019,28. Matchday,2020-02-28 00:00:00,0,3,12,6,Milos Kostic,Wouter Vrancken,Stayen,4000,Kevin Van Damme,,,Koninklijke Sint-Truidense Voetbalvereniging,Yellow-Red Koninklijke Voetbalclub Mechelen,00:03:00,domestic_league,,,,Chris Durkin,2021,475,chris-durkin,United States,2000-02-08 00:00:00,Defensive Midfield,right,182,1200000,1200000,2024-12-31 00:00:00,Mega Sports
3203640_504215,3203640,504215,0,0,0,0,9,,,,,,2019,24. Matchday,2020-02-29 00:00:00,1,0,4,9,Lucien Favre,Christian Streich,SIGNAL IDUNA PARK,81365,Robert Hartmann,,,Borussia Dortmund,Sport-Club Freiburg,01:00:00,domestic_league,,,,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13 00:00:00,Attacking Midfield,right,185,25000000,42000000,2025-06-30 00:00:00,Wasserman
3203647_332697,3203647,332697,0,0,0,0,90,,,,,,2019,24. Matchday,2020-02-29 00:00:00,3,0,12,6,Markus Gisdol,David Wagner,RheinEnergieSTADION,50000,Manuel Graofe,,,1. FC Koln,FC Schalke 04,03:00:00,domestic_league,,,,Weston McKennie,2023,506,weston-mckennie,United States,1998-08-28 00:00:00,Central Midfield,right,185,20000000,25000000,2025-06-30 00:00:00,Wasserman
3203648_124732,3203648,124732,0,0,0,0,90,,,,,,2019,24. Matchday,2020-03-01 00:00:00,2,2,11,7,Urs Fischer,Oliver Glasner,Stadion An der Alten Forsterei,22012,Bastian Dankert,,,1. FC Union Berlin,Verein Fur leibesubungen Wolfsburg,02:02:00,domestic_league,,,,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28 00:00:00,Centre-Back,left,194,2000000,15000000,2024-06-30 00:00:00,ROGON
3216253_361104,3216253,361104,0,0,0,0,90,,,,,,2019,25. Matchday,2020-03-01 00:00:00,0,2,1,2,Erik ten Hag,Arne Slot,Johan Cruijff ArenA,52707,Serdar Gaza,,,AFC Ajax Amsterdam,Alkmaar Zaanstreek,00:02:00,domestic_league,,,,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03 00:00:00,Right-Back,right,171,10000000,30000000,2024-06-30 00:00:00,Joes Blakborn
3319620_332697,3319620,332697,1,0,0,0,90,,,,,,2019,Quarter-Finals,2020-03-03 00:00:00,0,1,,,David Wagner,Hansi Flick,Veltins-Arena,62271,Tobias Stieler,,,FC Schalke 04,FC Bayern Munich,00:01:00,domestic_cup,,,,Weston McKennie,2023,506,weston-mckennie,United States,1998-08-28 00:00:00,Central Midfield,right,185,20000000,25000000,2025-06-30 00:00:00,Wasserman
3319622_58500,3319622,58500,1,0,0,0,120,,,,,,2019,Quarter-Finals,2020-03-03 00:00:00,8,7,,,Lukas Kwasniok,Uwe Seeler,Hermann-Neuberger-Stadion,6800,Deniz Aytekin,,,,Fortuna Dusseldorf,08:07:00,domestic_cup,,,,Alfredo Morales,2019,38,alfredo-morales,Germany,1990-05-12 00:00:00,Central Midfield,right,183,800000,3500000,2023-12-31 00:00:00,Wasserman
3319621_393325,3319621,393325,0,0,0,0,8,,,,,,2019,Quarter-Finals,2020-03-04 00:00:00,2,0,,,Adi Hutter,Florian Kohfeldt,Commerzbank Arena,51500,Felix Zwayer,,,Eintracht Frankfurt Fuayball AG,Sportverein Werder Bremen von 1899,02:00:00,domestic_cup,,,,Josh Sargent,2021,1123,josh-sargent,United States,2000-02-20 00:00:00,Centre-Forward,right,185,12000000,12000000,2025-06-30 00:00:00,Wasserman
3319621_49723,3319621,49723,0,0,0,0,77,ab59d170b254b816b648a42fe0245968,77,,85906,,2019,Quarter-Finals,2020-03-04 00:00:00,2,0,,,Adi Hutter,Florian Kohfeldt,Commerzbank Arena,51500,Felix Zwayer,,,Eintracht Frankfurt Fuayball AG,Sportverein Werder Bremen von 1899,02:00:00,domestic_cup,,,,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29 00:00:00,Right-Back,right,186,700000,5000000,2025-06-30 00:00:00,
3323332_361104,3323332,361104,0,0,0,0,90,,,,,,2019,Semi-Finals,2020-03-04 00:00:00,2,0,,,John van den Brom,Erik ten Hag,"Stadion ""Galgenwaard""",22601,Bjorn Kuipers,,,Football Club Utrecht,AFC Ajax Amsterdam,02:00:00,domestic_cup,,,,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03 00:00:00,Right-Back,right,171,10000000,30000000,2024-06-30 00:00:00,Joes Blakborn
3203651_504215,3203651,504215,0,0,0,0,7,,,,,,2019,25. Matchday,2020-03-07 00:00:00,1,2,4,2,Marco Rose,Lucien Favre,Stadion im Borussia-Park,53877,Sascha Stegemann,,,Borussia Verein für Leibesübung 1900 e.V.,Borussia Dortmund,01:02:00,domestic_league,,,,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13 00:00:00,Attacking Midfield,right,185,25000000,42000000,2025-06-30 00:00:00,Wasserman
3203652_124732,3203652,124732,0,0,0,0,90,,,,,,2019,25. Matchday,2020-03-07 00:00:00,0,0,7,3,Oliver Glasner,Julian Nagelsmann,Volkswagen Arena,27195,Daniel Schlager,,,verein fur leibesubungen,RasenBallsport Leipzig,00:00:00,domestic_league,,,,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28 00:00:00,Centre-Back,left,194,2000000,15000000,2024-06-30 00:00:00,ROGON
3203653_393325,3203653,393325,1,0,1,0,87,5ece38f61ae77c7f198a1e248ef5dd9e,3,", Left-footed shot, 3. Goal of the Season",,,2019,25. Matchday,2020-03-07 00:00:00,2,2,13,17,Alexander Nouri,Florian Kohfeldt,Olympiastadion Berlin,58028,Guido Winkmann,,,Hertha BSC,Sportverein Werder Bremen von 1899,02:02:00,domestic_league,,,,Josh Sargent,2021,1123,josh-sargent,United States,2000-02-20 00:00:00,Centre-Forward,right,185,12000000,12000000,2025-06-30 00:00:00,Wasserman
3203653_393325,3203653,393325,1,0,1,0,87,c276c19ba02f3a3c265bfbc156012ec5,87,,532,,2019,25. Matchday,2020-03-07 00:00:00,2,2,13,17,Alexander Nouri,Florian Kohfeldt,Olympiastadion Berlin,58028,Guido Winkmann,,,Hertha BSC,Sportverein Werder Bremen von 1899,02:02:00,domestic_league,,,,Josh Sargent,2021,1123,josh-sargent,United States,2000-02-20 00:00:00,Centre-Forward,right,185,12000000,12000000,2025-06-30 00:00:00,Wasserman
3203656_332697,3203656,332697,0,0,1,0,90,66f4fa9896e8bc54e57133394bdbce81,20,", Left-footed shot, 1. Goal of the Season",,,2019,25. Matchday,2020-03-07 00:00:00,1,1,6,9,David Wagner,Alfred Schreuder,Veltins-Arena,58324,Sven Jablonski,,,FC Schalke 04,tsg 1899 hoffenheim football spielbetriebs Gmbh,01:01:00,domestic_league,,,,Weston McKennie,2023,506,weston-mckennie,United States,1998-08-28 00:00:00,Central Midfield,right,185,20000000,25000000,2025-06-30 00:00:00,Wasserman
3216256_361104,3216256,361104,0,0,0,0,90,,,,,,2019,26. Matchday,2020-03-07 00:00:00,1,3,10,1,Johnny Jansen,Erik ten Hag,Abe Lenstra Stadion,25950,Jeroen Manschot,,,Sportclub Heerenveen,AFC Ajax Amsterdam,01:03:00,domestic_league,,,,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03 00:00:00,Right-Back,right,171,10000000,30000000,2024-06-30 00:00:00,Joes Blakborn
3302957_367423,3302957,367423,0,0,0,0,1,,,,,,2019,29. Matchday,2020-03-07 00:00:00,0,0,5,12,Michel Preud'homme,Milos Kostic,Maurice Dufrasne Stadion,16544,Frederik Geldhof,,,Royal Standard Club de ,Koninklijke Sint-Truidense Voetbalvereniging,00:00:00,domestic_league,,,,Chris Durkin,2021,475,chris-durkin,United States,2000-02-08 00:00:00,Defensive Midfield,right,182,1200000,1200000,2024-12-31 00:00:00,Mega Sports
3201792_354613,3201792,354613,0,0,0,0,90,,,,,,2019,30. Matchday,2020-03-08 00:00:00,0,1,10,2,Stuart Kettlewell,Steven Gerrard,Global Energy Stadium,6406,Andrew Dallas,,,Ross County Football Club,Rangers Football Club,00:01:00,domestic_league,,,,Matt Polster,2019,124,matt-polster,United States,1993-06-08 00:00:00,Defensive Midfield,right,183,1000000,1000000,,Octagon
3210441_381187,3210441,381187,0,0,0,0,78,50781314be8e31171437cb780ec80c60,78,,374253,,2019,24. Matchday,2020-03-08 00:00:00,1,1,12,13,Peter Rensen,Lars Olsen,DS Arena,,Aydin Uslu,,,Hobro IK,Esbjerg fB,01:01:00,domestic_league,,,,Emmanuel Sabbi,2023,738,emmanuel-sabbi,Italy,1997-12-24 00:00:00,Right Winger,right,178,800000,1000000,2027-06-30 00:00:00,Avid Sports Group
3210441_544931,3210441,544931,1,0,1,0,80,1d520abcf266d0e6077663b82eb7439d,59,", Left-footed shot, 1. Goal of the Season",,,2019,24. Matchday,2020-03-08 00:00:00,1,1,12,13,Peter Rensen,Lars Olsen,DS Arena,,Aydin Uslu,,,Hobro IK,Esbjerg fB,01:01:00,domestic_league,,,,Christian Cappis,2022,206,christian-cappis,United States,1999-08-13 00:00:00,Central Midfield,both,185,1000000,1500000,2025-06-30 00:00:00,in4 sports
3210441_544931,3210441,544931,1,0,1,0,80,ff6bb86077b6f6aea2b237d9a886da02,80,,446657,,2019,24. Matchday,2020-03-08 00:00:00,1,1,12,13,Peter Rensen,Lars Olsen,DS Arena,,Aydin Uslu,,,Hobro IK,Esbjerg fB,01:01:00,domestic_league,,,,Christian Cappis,2022,206,christian-cappis,United States,1999-08-13 00:00:00,Central Midfield,both,185,1000000,1500000,2025-06-30 00:00:00,in4 sports
3291941_332705,3291941,332705,0,0,0,0,34,,,,,,2019,last 16 2nd leg,2020-03-10 00:00:00,3,0,,,Julian Nagelsmann,Jose Mourinho,Red Bull Arena,42146,Carlos del Cerro Grande,,,RasenBallsport Leipzig,Tottenham Hotspur Football Club,03:00:00,international_cup,,,,Tyler Adams,2023,989,tyler-adams,United States,1999-02-14 00:00:00,Defensive Midfield,right,175,20000000,20000000,2028-06-30 00:00:00,YMU Management Ltd.
3291935_504215,3291935,504215,0,0,0,0,19,,,,,,2019,last 16 2nd leg,2020-03-11 00:00:00,2,0,,,Thomas Tuchel,Lucien Favre,Parc des Princes,,Anthony Taylor,,,Paris Saint-Germain Football Club,Borussia Dortmund,02:00:00,international_cup,,,,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13 00:00:00,Attacking Midfield,right,185,25000000,42000000,2025-06-30 00:00:00,Wasserman
3328540_124732,3328540,124732,1,0,1,0,90,1b5245c5362cba5e33858ed2e348a427,48,", Header, 1. Tournament Goal",,,2019,last 16 1st leg,2020-03-12 00:00:00,1,2,,,Oliver Glasner,Luis Castro,Volkswagen Arena,,Damir Skomina,,,verein fur leibesubungen,FC Shakhtar Donetsk,01:02:00,international_cup,,,,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28 00:00:00,Centre-Back,left,194,2000000,15000000,2024-06-30 00:00:00,ROGON
3328541_354613,3328541,354613,0,0,0,0,5,,,,,,2019,last 16 1st leg,2020-03-12 00:00:00,1,3,,,Steven Gerrard,Peter Bosz,Ibrox Stadium,47494,Szymon Marciniak,,,Rangers Football Club,bayer 04 leverkusen Football,01:03:00,international_cup,,,,Matt Polster,2019,124,matt-polster,United States,1993-06-08 00:00:00,Defensive Midfield,right,183,1000000,1000000,,Octagon
3203658_332697,3203658,332697,0,0,0,0,90,,,,,,2019,26. Matchday,2020-05-16 00:00:00,4,0,2,8,Lucien Favre,David Wagner,SIGNAL IDUNA PARK,,Deniz Aytekin,,,Borussia Dortmund,FC Schalke 04,04:00:00,domestic_league,,,,Weston McKennie,2023,506,weston-mckennie,United States,1998-08-28 00:00:00,Central Midfield,right,185,20000000,25000000,2025-06-30 00:00:00,Wasserman
3203659_332705,3203659,332705,0,0,0,0,69,bd5d48d9cd50f0e9f2cc579a31ba11fd,69,,106987,,2019,26. Matchday,2020-05-16 00:00:00,1,1,4,7,Julian Nagelsmann,Christian Streich,Red Bull Arena,,Manuel Graofe,,,RasenBallsport Leipzig,Sport-Club Freiburg,01:01:00,domestic_league,,,,Tyler Adams,2023,989,tyler-adams,United States,1999-02-14 00:00:00,Defensive Midfield,right,175,20000000,20000000,2028-06-30 00:00:00,YMU Management Ltd.
3203660_49723,3203660,49723,0,0,0,0,16,,,,,,2019,26. Matchday,2020-05-16 00:00:00,1,3,11,3,Adi Hutter,Marco Rose,Commerzbank Arena,,Felix Zwayer,,,Eintracht Frankfurt Fuayball AG,Borussia Verein fur Leibesubung 1900 e.V.,01:03:00,domestic_league,,,,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29 00:00:00,Right-Back,right,186,700000,5000000,2025-06-30 00:00:00,
3203663_58500,3203663,58500,0,0,0,0,22,,,,,,2019,26. Matchday,2020-05-16 00:00:00,0,0,16,18,Uwe Seeler,Steffen Baumgart,MERKUR SPIEL-ARENA,,Frank Willenborg,,,Fortuna Dusseldorf,SC Paderborn 07,00:00:00,domestic_league,,,,Alfredo Morales,2019,38,alfredo-morales,Germany,1990-05-12 00:00:00,Central Midfield,right,183,800000,3500000,2023-12-31 00:00:00,Wasserman
3203664_124732,3203664,124732,0,0,0,0,90,,,,,,2019,26. Matchday,2020-05-16 00:00:00,1,2,14,6,Heiko Herrlich,Oliver Glasner,WWK ARENA,,Dr. Felix Brych,,,FC Augsburg 1907,Verein Fur leibesubungen Wolfsburg,01:02:00,domestic_league,,,,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28 00:00:00,Centre-Back,left,194,2000000,15000000,2024-06-30 00:00:00,ROGON
3203661_393325,3203661,393325,0,0,0,0,19,,,,,,2019,26. Matchday,2020-05-18 00:00:00,1,4,17,5,Florian Kohfeldt,Peter Bosz,Wohninvest-Weserstadion,,Tobias Stieler,,,Sportverein Werder Bremen von 1899,bayer 04 leverkusen Football,01:04:00,domestic_league,,,,Josh Sargent,2021,1123,josh-sargent,United States,2000-02-20 00:00:00,Centre-Forward,right,185,12000000,12000000,2025-06-30 00:00:00,Wasserman
3203667_49723,3203667,49723,0,0,0,0,45,,,,,,2019,27. Matchday,2020-05-23 00:00:00,5,2,1,12,Hansi Flick,Adi HUtter,Allianz Arena,,Marco Fritz,,,FC Bayern Munich,eintracht frankfurt Football ag,05:02:00,domestic_league,,,,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29 00:00:00,Right-Back,right,186,700000,5000000,2025-06-30 00:00:00,
3203669_124732,3203669,124732,1,0,0,0,90,,,,,,2019,27. Matchday,2020-05-23 00:00:00,0,2,6,2,Oliver Glasner,Lucien Favre,Volkswagen Arena,,Daniel Siebert,,,verein fur leibesubungen,Borussia Dortmund,00:02:00,domestic_league,,,,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28 00:00:00,Centre-Back,left,194,2000000,15000000,2024-06-30 00:00:00,ROGON
3203669_504215,3203669,504215,0,0,0,0,11,,,,,,2019,27. Matchday,2020-05-23 00:00:00,0,2,6,2,Oliver Glasner,Lucien Favre,Volkswagen Arena,,Daniel Siebert,,,verein fur leibesubungen,Borussia Dortmund,00:02:00,domestic_league,,,,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13 00:00:00,Attacking Midfield,right,185,25000000,42000000,2025-06-30 00:00:00,Wasserman
3203672_393325,3203672,393325,0,0,0,0,63,1b5c2eb2420c39de2fe094183b1686ba,63,,108650,,2019,27. Matchday,2020-05-23 00:00:00,0,1,7,17,Christian Streich,Florian Kohfeldt,Dreisamstadion,,Robert Hartmann,,,Sport-Club Freiburg,Sportverein Werder Bremen von 1899,00:01:00,domestic_league,,,,Josh Sargent,2021,1123,josh-sargent,United States,2000-02-20 00:00:00,Centre-Forward,right,185,12000000,12000000,2025-06-30 00:00:00,Wasserman
3203671_332705,3203671,332705,0,0,0,0,30,,,,,,2019,27. Matchday,2020-05-24 00:00:00,0,5,15,3,Achim Beierlorzer,Julian Nagelsmann,Mewa Arena,,Markus Schmidt,,,1. FSV Mainz 05,RasenBallsport Leipzig,00:05:00,domestic_league,,,,Tyler Adams,2023,989,tyler-adams,United States,1999-02-14 00:00:00,Defensive Midfield,right,175,20000000,20000000,2028-06-30 00:00:00,YMU Management Ltd.
3203673_332697,3203673,332697,0,0,0,0,74,523960f3baca91bd557dc63281bcee80,74,,388820,,2019,27. Matchday,2020-05-24 00:00:00,0,3,8,13,David Wagner,Heiko Herrlich,Veltins-Arena,,Sascha Stegemann,,,FC Schalke 04,FC Augsburg 1907,00:03:00,domestic_league,,,,Weston McKennie,2023,506,weston-mckennie,United States,1998-08-28 00:00:00,Central Midfield,right,185,20000000,25000000,2025-06-30 00:00:00,Wasserman
3203674_58500,3203674,58500,0,0,0,0,90,,,,,,2019,27. Matchday,2020-05-24 00:00:00,2,2,10,16,Markus Gisdol,Uwe Seeler,RheinEnergieSTADION,,Benjamin Cortus,,,1. FC Koln,Fortuna Dusseldorf,02:02:00,domestic_league,,,,Alfredo Morales,2019,38,alfredo-morales,Germany,1990-05-12 00:00:00,Central Midfield,right,183,800000,3500000,2023-12-31 00:00:00,Wasserman
3203676_504215,3203676,504215,0,0,0,0,18,,,,,,2019,28. Matchday,2020-05-26 00:00:00,0,1,2,1,Lucien Favre,Hansi Flick,SIGNAL IDUNA PARK,,Tobias Stieler,,,Borussia Dortmund,FC Bayern Munich,00:01:00,domestic_league,,,,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13 00:00:00,Attacking Midfield,right,185,25000000,42000000,2025-06-30 00:00:00,Wasserman
3203678_124732,3203678,124732,0,0,0,0,82,d1ce982c05df8c053d39b277788c8929,82,,94201,,2019,28. Matchday,2020-05-26 00:00:00,1,4,5,6,Peter Bosz,Oliver Glasner,BayArena,,Daniel Schlager,,,Bayer 04 Leverkusen,Verein Fur leibesubungen Wolfsburg,01:04:00,domestic_league,,,,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28 00:00:00,Centre-Back,left,194,2000000,15000000,2024-06-30 00:00:00,ROGON
3203679_49723,3203679,49723,0,0,1,0,9,9b90b61d10c8568c812e60309356bf0a,82,", Right-footed shot, 5. Goal of the Season",,,2019,28. Matchday,2020-05-26 00:00:00,3,3,12,8,Adi Hutter,Christian Streich,Commerzbank Arena,,Martin Petersen,,,Eintracht Frankfurt Fuayball AG,Sport-Club Freiburg,03:03:00,domestic_league,,,,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29 00:00:00,Right-Back,right,186,700000,5000000,2025-06-30 00:00:00,
3203680_393325,3203680,393325,0,0,0,0,74,b16b0da314334db9c2f43e063607650e,74,,178459,,2019,28. Matchday,2020-05-26 00:00:00,0,0,17,4,Florian Kohfeldt,Marco Rose,Wohninvest-Weserstadion,,Manuel Graofe,,,Sportverein Werder Bremen von 1899,Borussia Verein fur Leibesubung 1900 e.V.,00:00:00,domestic_league,,,,Josh Sargent,2021,1123,josh-sargent,United States,2000-02-20 00:00:00,Centre-Forward,right,185,12000000,12000000,2025-06-30 00:00:00,Wasserman
3203677_332705,3203677,332705,0,0,0,0,90,,,,,,2019,28. Matchday,2020-05-27 00:00:00,2,2,3,10,Julian Nagelsmann,Bruno Labbadia,Red Bull Arena,,Bastian Dankert,,,RasenBallsport Leipzig,Hertha BSC,02:02:00,domestic_league,,,,Tyler Adams,2023,989,tyler-adams,United States,1999-02-14 00:00:00,Defensive Midfield,right,175,20000000,20000000,2028-06-30 00:00:00,YMU Management Ltd.
3203682_332697,3203682,332697,0,0,1,0,90,015dd280a81bd963e4c7096ae14de16b,53,", Header, 2. Goal of the Season",,,2019,28. Matchday,2020-05-27 00:00:00,2,1,16,9,Uwe Seeler,David Wagner,MERKUR SPIEL-ARENA,,Tobias Welz,,,Fortuna Dusseldorf,FC Schalke 04,02:01:00,domestic_league,,,,Weston McKennie,2023,506,weston-mckennie,United States,1998-08-28 00:00:00,Central Midfield,right,185,20000000,25000000,2025-06-30 00:00:00,Wasserman
3203682_58500,3203682,58500,0,0,0,0,9,,,,,,2019,28. Matchday,2020-05-27 00:00:00,2,1,16,9,Uwe Seeler,David Wagner,MERKUR SPIEL-ARENA,,Tobias Welz,,,Fortuna Dusseldorf,FC Schalke 04,02:01:00,domestic_league,,,,Alfredo Morales,2019,38,alfredo-morales,Germany,1990-05-12 00:00:00,Central Midfield,right,183,800000,3500000,2023-12-31 00:00:00,Wasserman
3203685_58500,3203685,58500,0,0,0,0,57,164ad0f54498014d943f49809bf9a263,57,,119044,,2019,29. Matchday,2020-05-30 00:00:00,5,0,1,16,Hansi Flick,Uwe Seeler,Allianz Arena,,Robert Hartmann,,,FC Bayern Munich,Fortuna Dusseldorf,05:00:00,domestic_league,,,,Alfredo Morales,2019,38,alfredo-morales,Germany,1990-05-12 00:00:00,Central Midfield,right,183,800000,3500000,2023-12-31 00:00:00,Wasserman
